id,transactionDate,currency,isArchived,isDeleted,updatedAt,createdAt,customer,company
3528,2017-11-15,USD,False,False,2017-11-15,2017-11-15,41,1
3529,2017-11-15,AUD,False,False,2017-11-15,2017-11-15,11,1
13778,2017-11-15,EUR,False,False,2017-11-15,2017-11-15,26,5
13777,2017-11-15,EUR,False,False,2017-11-15,2017-11-15,45,5
16447,2017-11-15,USD,False,False,2017-11-15,2017-11-15,28,6
16443,2017-11-15,AUD,False,False,2017-11-15,2017-11-15,20,6
16446,2017-11-15,USD,False,False,2017-11-15,2017-11-15,4,6
13781,2017-11-15,USD,False,False,2017-11-15,2017-11-15,36,5
24111,2017-11-15,USD,False,False,2017-11-15,2017-11-15,16,9
6091,2017-11-15,USD,False,False,2017-11-15,2017-11-15,19,2
11248,2017-11-15,EUR,False,False,2017-11-15,2017-11-15,15,4
8617,2017-11-15,USD,False,False,2017-11-15,2017-11-15,32,3
11245,2017-11-15,AUD,False,False,2017-11-15,2017-11-15,10,4
8613,2017-11-15,AUD,False,False,2017-11-15,2017-11-15,41,3
21629,2017-11-15,EUR,False,False,2017-11-15,2017-11-15,0,8
18964,2017-11-15,AUD,False,False,2017-11-15,2017-11-15,35,7
8614,2017-11-15,USD,False,False,2017-11-15,2017-11-15,16,3
11244,2017-11-15,USD,False,False,2017-11-15,2017-11-15,22,4
8616,2017-11-15,AUD,False,False,2017-11-15,2017-11-15,26,3
8615,2017-11-15,USD,False,False,2017-11-15,2017-11-15,29,3
6092,2017-11-15,USD,False,False,2017-11-15,2017-11-15,37,2
11246,2017-11-15,USD,False,False,2017-11-15,2017-11-15,12,4
11247,2017-11-15,EUR,False,False,2017-11-15,2017-11-15,9,4
955,2017-11-15,USD,False,False,2017-11-15,2017-11-15,6,0
6094,2017-11-16,AUD,False,False,2017-11-16,2017-11-16,42,2
6095,2017-11-16,USD,False,False,2017-11-16,2017-11-16,19,2
956,2017-11-16,USD,False,False,2017-11-16,2017-11-16,15,0
957,2017-11-16,USD,False,False,2017-11-16,2017-11-16,40,0
13782,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,37,5
13783,2017-11-16,USD,False,False,2017-11-16,2017-11-16,47,5
958,2017-11-16,USD,False,False,2017-11-16,2017-11-16,47,0
13784,2017-11-16,USD,False,False,2017-11-16,2017-11-16,16,5
13785,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,44,5
6093,2017-11-16,AUD,False,False,2017-11-16,2017-11-16,44,2
16448,2017-11-16,USD,False,False,2017-11-16,2017-11-16,10,6
3533,2017-11-16,USD,False,False,2017-11-16,2017-11-16,46,1
16449,2017-11-16,AUD,False,False,2017-11-16,2017-11-16,33,6
3531,2017-11-16,USD,False,False,2017-11-16,2017-11-16,9,1
16450,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,18,6
16451,2017-11-16,USD,False,False,2017-11-16,2017-11-16,24,6
11251,2017-11-16,USD,False,False,2017-11-16,2017-11-16,30,4
24113,2017-11-16,AUD,False,False,2017-11-16,2017-11-16,31,9
24112,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,30,9
21632,2017-11-16,AUD,False,False,2017-11-16,2017-11-16,23,8
21631,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,15,8
3532,2017-11-16,USD,False,False,2017-11-16,2017-11-16,36,1
21630,2017-11-16,USD,False,False,2017-11-16,2017-11-16,28,8
18967,2017-11-16,USD,False,False,2017-11-16,2017-11-16,8,7
18966,2017-11-16,AUD,False,False,2017-11-16,2017-11-16,21,7
18965,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,26,7
8620,2017-11-16,AUD,False,False,2017-11-16,2017-11-16,11,3
8619,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,22,3
8618,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,38,3
11250,2017-11-16,AUD,False,False,2017-11-16,2017-11-16,30,4
11249,2017-11-16,USD,False,False,2017-11-16,2017-11-16,12,4
18968,2017-11-16,USD,False,False,2017-11-16,2017-11-16,23,7
3530,2017-11-16,EUR,False,False,2017-11-16,2017-11-16,12,1
16453,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,21,6
16452,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,14,6
11255,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,25,4
959,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,21,0
13786,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,5,5
13788,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,0,5
6097,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,45,2
21633,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,28,8
21634,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,2,8
21636,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,22,8
16454,2017-11-17,USD,False,False,2017-11-17,2017-11-17,28,6
13787,2017-11-17,USD,False,False,2017-11-17,2017-11-17,40,5
6098,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,43,2
961,2017-11-17,USD,False,False,2017-11-17,2017-11-17,17,0
11254,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,2,4
11253,2017-11-17,USD,False,False,2017-11-17,2017-11-17,13,4
11252,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,0,4
24114,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,37,9
8623,2017-11-17,USD,False,False,2017-11-17,2017-11-17,45,3
18970,2017-11-17,USD,False,False,2017-11-17,2017-11-17,21,7
18969,2017-11-17,USD,False,False,2017-11-17,2017-11-17,2,7
8622,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,48,3
8621,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,24,3
3534,2017-11-17,USD,False,False,2017-11-17,2017-11-17,9,1
3535,2017-11-17,AUD,False,False,2017-11-17,2017-11-17,40,1
3536,2017-11-17,USD,False,False,2017-11-17,2017-11-17,31,1
960,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,26,0
21635,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,17,8
6096,2017-11-17,USD,False,False,2017-11-17,2017-11-17,18,2
6099,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,19,2
11256,2017-11-17,USD,False,False,2017-11-17,2017-11-17,12,4
963,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,11,0
962,2017-11-17,EUR,False,False,2017-11-17,2017-11-17,4,0
3539,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,25,1
3540,2017-11-18,AUD,False,False,2017-11-18,2017-11-18,19,1
3541,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,22,1
6104,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,48,2
6103,2017-11-18,AUD,False,False,2017-11-18,2017-11-18,47,2
6102,2017-11-18,USD,False,False,2017-11-18,2017-11-18,4,2
6101,2017-11-18,USD,False,False,2017-11-18,2017-11-18,47,2
18971,2017-11-18,USD,False,False,2017-11-18,2017-11-18,44,7
6100,2017-11-18,AUD,False,False,2017-11-18,2017-11-18,43,2
3538,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,46,1
3537,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,32,1
8624,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,47,3
16456,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,13,6
965,2017-11-18,USD,False,False,2017-11-18,2017-11-18,19,0
21638,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,21,8
21637,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,29,8
16455,2017-11-18,USD,False,False,2017-11-18,2017-11-18,24,6
13792,2017-11-18,USD,False,False,2017-11-18,2017-11-18,7,5
964,2017-11-18,AUD,False,False,2017-11-18,2017-11-18,31,0
13790,2017-11-18,AUD,False,False,2017-11-18,2017-11-18,10,5
13791,2017-11-18,USD,False,False,2017-11-18,2017-11-18,12,5
11257,2017-11-18,AUD,False,False,2017-11-18,2017-11-18,48,4
24115,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,14,9
11258,2017-11-18,USD,False,False,2017-11-18,2017-11-18,13,4
11259,2017-11-18,USD,False,False,2017-11-18,2017-11-18,36,4
24116,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,39,9
24117,2017-11-18,AUD,False,False,2017-11-18,2017-11-18,25,9
13789,2017-11-18,USD,False,False,2017-11-18,2017-11-18,28,5
21639,2017-11-18,EUR,False,False,2017-11-18,2017-11-18,16,8
6105,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,12,2
16461,2017-11-19,USD,False,False,2017-11-19,2017-11-19,41,6
8626,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,32,3
3543,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,19,1
8625,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,9,3
8627,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,45,3
8628,2017-11-19,USD,False,False,2017-11-19,2017-11-19,32,3
8629,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,17,3
16460,2017-11-19,USD,False,False,2017-11-19,2017-11-19,26,6
16459,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,40,6
21640,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,15,8
3542,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,20,1
24118,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,14,9
24119,2017-11-19,USD,False,False,2017-11-19,2017-11-19,37,9
11261,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,36,4
11260,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,2,4
18972,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,24,7
13793,2017-11-19,USD,False,False,2017-11-19,2017-11-19,39,5
969,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,13,0
968,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,48,0
967,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,47,0
966,2017-11-19,USD,False,False,2017-11-19,2017-11-19,3,0
16457,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,30,6
18974,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,8,7
18973,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,31,7
13795,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,13,5
13796,2017-11-19,USD,False,False,2017-11-19,2017-11-19,2,5
13797,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,23,5
24122,2017-11-19,EUR,False,False,2017-11-19,2017-11-19,21,9
24121,2017-11-19,AUD,False,False,2017-11-19,2017-11-19,43,9
24120,2017-11-19,USD,False,False,2017-11-19,2017-11-19,38,9
13794,2017-11-19,USD,False,False,2017-11-19,2017-11-19,10,5
16458,2017-11-19,USD,False,False,2017-11-19,2017-11-19,24,6
16462,2017-11-20,USD,False,False,2017-11-20,2017-11-20,42,6
21641,2017-11-20,EUR,False,False,2017-11-20,2017-11-20,43,8
13800,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,41,5
21642,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,39,8
21643,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,47,8
13799,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,4,5
13798,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,39,5
16463,2017-11-20,USD,False,False,2017-11-20,2017-11-20,47,6
8632,2017-11-20,USD,False,False,2017-11-20,2017-11-20,1,3
24126,2017-11-20,EUR,False,False,2017-11-20,2017-11-20,30,9
24125,2017-11-20,EUR,False,False,2017-11-20,2017-11-20,38,9
24124,2017-11-20,EUR,False,False,2017-11-20,2017-11-20,9,9
24123,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,30,9
973,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,16,0
972,2017-11-20,EUR,False,False,2017-11-20,2017-11-20,2,0
971,2017-11-20,USD,False,False,2017-11-20,2017-11-20,18,0
970,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,36,0
18975,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,38,7
18976,2017-11-20,USD,False,False,2017-11-20,2017-11-20,29,7
18977,2017-11-20,USD,False,False,2017-11-20,2017-11-20,2,7
8633,2017-11-20,USD,False,False,2017-11-20,2017-11-20,15,3
18978,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,17,7
3545,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,44,1
3546,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,45,1
6106,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,24,2
6107,2017-11-20,USD,False,False,2017-11-20,2017-11-20,23,2
6108,2017-11-20,USD,False,False,2017-11-20,2017-11-20,33,2
6109,2017-11-20,USD,False,False,2017-11-20,2017-11-20,48,2
11262,2017-11-20,USD,False,False,2017-11-20,2017-11-20,31,4
11265,2017-11-20,USD,False,False,2017-11-20,2017-11-20,36,4
11264,2017-11-20,USD,False,False,2017-11-20,2017-11-20,4,4
8630,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,16,3
8631,2017-11-20,AUD,False,False,2017-11-20,2017-11-20,0,3
3544,2017-11-20,USD,False,False,2017-11-20,2017-11-20,6,1
11263,2017-11-20,USD,False,False,2017-11-20,2017-11-20,2,4
16464,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,32,6
16465,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,6,6
16466,2017-11-21,USD,False,False,2017-11-21,2017-11-21,37,6
13802,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,20,5
6112,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,15,2
6111,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,39,2
6110,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,5,2
24127,2017-11-21,USD,False,False,2017-11-21,2017-11-21,21,9
24128,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,46,9
16467,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,31,6
16468,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,5,6
18983,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,13,7
21645,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,9,8
13801,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,46,5
18982,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,18,7
3547,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,23,1
3548,2017-11-21,USD,False,False,2017-11-21,2017-11-21,16,1
18979,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,24,7
974,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,9,0
21647,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,4,8
21646,2017-11-21,USD,False,False,2017-11-21,2017-11-21,18,8
18981,2017-11-21,USD,False,False,2017-11-21,2017-11-21,7,7
21644,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,47,8
18980,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,47,7
8635,2017-11-21,USD,False,False,2017-11-21,2017-11-21,22,3
8636,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,32,3
8637,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,43,3
13803,2017-11-21,AUD,False,False,2017-11-21,2017-11-21,33,5
11266,2017-11-21,USD,False,False,2017-11-21,2017-11-21,14,4
11267,2017-11-21,EUR,False,False,2017-11-21,2017-11-21,43,4
11268,2017-11-21,USD,False,False,2017-11-21,2017-11-21,14,4
11269,2017-11-21,USD,False,False,2017-11-21,2017-11-21,29,4
8634,2017-11-21,USD,False,False,2017-11-21,2017-11-21,42,3
24131,2017-11-22,USD,False,False,2017-11-22,2017-11-22,19,9
24130,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,6,9
24129,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,14,9
975,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,5,0
18985,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,19,7
18984,2017-11-22,USD,False,False,2017-11-22,2017-11-22,9,7
16470,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,42,6
3551,2017-11-22,USD,False,False,2017-11-22,2017-11-22,32,1
3550,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,11,1
16469,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,37,6
3552,2017-11-22,USD,False,False,2017-11-22,2017-11-22,46,1
3553,2017-11-22,USD,False,False,2017-11-22,2017-11-22,19,1
21648,2017-11-22,USD,False,False,2017-11-22,2017-11-22,20,8
18986,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,24,7
16472,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,20,6
24132,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,21,9
3549,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,13,1
16473,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,19,6
16471,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,5,6
24133,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,12,9
6116,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,6,2
6115,2017-11-22,USD,False,False,2017-11-22,2017-11-22,36,2
8638,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,34,3
8639,2017-11-22,USD,False,False,2017-11-22,2017-11-22,39,3
8640,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,15,3
8641,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,24,3
11270,2017-11-22,USD,False,False,2017-11-22,2017-11-22,35,4
11272,2017-11-22,USD,False,False,2017-11-22,2017-11-22,10,4
6114,2017-11-22,USD,False,False,2017-11-22,2017-11-22,18,2
6113,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,30,2
11271,2017-11-22,AUD,False,False,2017-11-22,2017-11-22,45,4
13804,2017-11-22,EUR,False,False,2017-11-22,2017-11-22,22,5
13809,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,2,5
16475,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,7,6
13808,2017-11-23,USD,False,False,2017-11-23,2017-11-23,42,5
18987,2017-11-23,USD,False,False,2017-11-23,2017-11-23,44,7
18988,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,1,7
3556,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,8,1
3557,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,30,1
21652,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,32,8
8642,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,2,3
13807,2017-11-23,USD,False,False,2017-11-23,2017-11-23,19,5
13806,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,10,5
13805,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,42,5
6117,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,13,2
6118,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,10,2
6119,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,35,2
21649,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,37,8
16474,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,45,6
3554,2017-11-23,USD,False,False,2017-11-23,2017-11-23,3,1
3555,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,45,1
21651,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,10,8
21650,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,42,8
11273,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,21,4
11274,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,37,4
11275,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,47,4
24134,2017-11-23,USD,False,False,2017-11-23,2017-11-23,31,9
24135,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,13,9
976,2017-11-23,EUR,False,False,2017-11-23,2017-11-23,23,0
977,2017-11-23,USD,False,False,2017-11-23,2017-11-23,39,0
24136,2017-11-23,AUD,False,False,2017-11-23,2017-11-23,37,9
13810,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,29,5
24137,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,48,9
24138,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,23,9
981,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,25,0
980,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,20,0
24139,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,1,9
6121,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,23,2
979,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,0,0
21654,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,3,8
21655,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,41,8
3560,2017-11-24,USD,False,False,2017-11-24,2017-11-24,39,1
3559,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,15,1
3558,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,20,1
21657,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,41,8
21656,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,33,8
16476,2017-11-24,USD,False,False,2017-11-24,2017-11-24,12,6
978,2017-11-24,USD,False,False,2017-11-24,2017-11-24,44,0
24140,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,36,9
21653,2017-11-24,USD,False,False,2017-11-24,2017-11-24,7,8
6120,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,23,2
8644,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,21,3
18990,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,37,7
18989,2017-11-24,USD,False,False,2017-11-24,2017-11-24,18,7
8645,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,2,3
11276,2017-11-24,AUD,False,False,2017-11-24,2017-11-24,39,4
11277,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,39,4
8643,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,41,3
18991,2017-11-24,EUR,False,False,2017-11-24,2017-11-24,8,7
8646,2017-11-25,USD,False,False,2017-11-25,2017-11-25,41,3
8647,2017-11-25,USD,False,False,2017-11-25,2017-11-25,24,3
6122,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,48,2
6123,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,14,2
16477,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,41,6
16478,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,5,6
11278,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,34,4
21659,2017-11-25,USD,False,False,2017-11-25,2017-11-25,46,8
24143,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,47,9
24142,2017-11-25,USD,False,False,2017-11-25,2017-11-25,6,9
24141,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,24,9
13814,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,19,5
13813,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,29,5
13812,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,5,5
13811,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,1,5
8648,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,8,3
8649,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,6,3
982,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,17,0
983,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,13,0
984,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,18,0
24144,2017-11-25,USD,False,False,2017-11-25,2017-11-25,8,9
18992,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,40,7
21658,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,15,8
3561,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,34,1
18995,2017-11-25,AUD,False,False,2017-11-25,2017-11-25,1,7
24145,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,43,9
18994,2017-11-25,USD,False,False,2017-11-25,2017-11-25,10,7
18993,2017-11-25,USD,False,False,2017-11-25,2017-11-25,13,7
3563,2017-11-25,USD,False,False,2017-11-25,2017-11-25,26,1
3562,2017-11-25,EUR,False,False,2017-11-25,2017-11-25,17,1
3564,2017-11-26,AUD,False,False,2017-11-26,2017-11-26,6,1
8653,2017-11-26,AUD,False,False,2017-11-26,2017-11-26,22,3
8652,2017-11-26,AUD,False,False,2017-11-26,2017-11-26,38,3
8651,2017-11-26,AUD,False,False,2017-11-26,2017-11-26,37,3
8650,2017-11-26,USD,False,False,2017-11-26,2017-11-26,35,3
985,2017-11-26,USD,False,False,2017-11-26,2017-11-26,43,0
18996,2017-11-26,USD,False,False,2017-11-26,2017-11-26,11,7
24146,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,29,9
18998,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,27,7
21660,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,18,8
13815,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,43,5
13816,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,34,5
13817,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,28,5
11279,2017-11-26,USD,False,False,2017-11-26,2017-11-26,25,4
18997,2017-11-26,USD,False,False,2017-11-26,2017-11-26,24,7
986,2017-11-26,USD,False,False,2017-11-26,2017-11-26,37,0
3565,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,32,1
16479,2017-11-26,AUD,False,False,2017-11-26,2017-11-26,5,6
3566,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,44,1
3567,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,34,1
3568,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,35,1
16480,2017-11-26,USD,False,False,2017-11-26,2017-11-26,32,6
6124,2017-11-26,AUD,False,False,2017-11-26,2017-11-26,45,2
6125,2017-11-26,AUD,False,False,2017-11-26,2017-11-26,42,2
8654,2017-11-26,EUR,False,False,2017-11-26,2017-11-26,33,3
987,2017-11-26,AUD,False,False,2017-11-26,2017-11-26,12,0
988,2017-11-26,USD,False,False,2017-11-26,2017-11-26,0,0
993,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,13,0
13821,2017-11-27,USD,False,False,2017-11-27,2017-11-27,27,5
13820,2017-11-27,EUR,False,False,2017-11-27,2017-11-27,14,5
11280,2017-11-27,EUR,False,False,2017-11-27,2017-11-27,38,4
11281,2017-11-27,EUR,False,False,2017-11-27,2017-11-27,1,4
24148,2017-11-27,USD,False,False,2017-11-27,2017-11-27,30,9
13819,2017-11-27,USD,False,False,2017-11-27,2017-11-27,2,5
13818,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,31,5
8658,2017-11-27,USD,False,False,2017-11-27,2017-11-27,5,3
13822,2017-11-27,USD,False,False,2017-11-27,2017-11-27,22,5
19000,2017-11-27,USD,False,False,2017-11-27,2017-11-27,20,7
8657,2017-11-27,USD,False,False,2017-11-27,2017-11-27,31,3
989,2017-11-27,EUR,False,False,2017-11-27,2017-11-27,5,0
990,2017-11-27,USD,False,False,2017-11-27,2017-11-27,15,0
24147,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,36,9
991,2017-11-27,USD,False,False,2017-11-27,2017-11-27,24,0
8656,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,12,3
8655,2017-11-27,USD,False,False,2017-11-27,2017-11-27,29,3
992,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,41,0
18999,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,26,7
8659,2017-11-27,USD,False,False,2017-11-27,2017-11-27,37,3
3571,2017-11-27,EUR,False,False,2017-11-27,2017-11-27,26,1
16485,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,40,6
3569,2017-11-27,EUR,False,False,2017-11-27,2017-11-27,35,1
6126,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,7,2
6127,2017-11-27,AUD,False,False,2017-11-27,2017-11-27,39,2
