id,qty,isArchived,isDeleted,updatedAt,createdAt,salesOrder,inventory,price
27510,4,False,False,2018-04-04,2018-04-04,9016,62,10.9
27511,1,False,False,2018-04-04,2018-04-04,9017,55,24.8
27512,1,False,False,2018-04-04,2018-04-04,9017,63,15.9
27513,3,False,False,2018-04-04,2018-04-04,9017,58,6.6
27514,3,False,False,2018-04-04,2018-04-04,9018,60,25.9
27515,2,False,False,2018-04-04,2018-04-04,9018,59,127.9
27516,3,False,False,2018-04-04,2018-04-04,24499,157,2.2
27517,1,False,False,2018-04-04,2018-04-04,9019,60,25.9
27518,1,False,False,2018-04-04,2018-04-04,22034,150,11.9
27519,2,False,False,2018-04-04,2018-04-04,22034,150,11.9
27520,2,False,False,2018-04-04,2018-04-04,6523,42,23.9
27521,4,False,False,2018-04-04,2018-04-04,6523,47,3.5
27522,2,False,False,2018-04-04,2018-04-04,6523,32,9.9
27523,5,False,False,2018-04-04,2018-04-04,3953,24,19.9
27524,4,False,False,2018-04-04,2018-04-04,3952,22,6.9
27525,4,False,False,2018-04-04,2018-04-04,3952,22,6.9
27526,2,False,False,2018-04-04,2018-04-04,11678,71,9.0
27527,3,False,False,2018-04-04,2018-04-04,11678,70,10.9
27528,2,False,False,2018-04-04,2018-04-04,11679,79,1.8
27529,2,False,False,2018-04-04,2018-04-04,11680,67,7.8
27530,1,False,False,2018-04-04,2018-04-04,11681,87,5.2
27531,1,False,False,2018-04-04,2018-04-04,11681,79,1.8
27532,5,False,False,2018-04-04,2018-04-04,11681,76,9.9
27533,5,False,False,2018-04-04,2018-04-04,3954,28,24.9
27534,4,False,False,2018-04-05,2018-04-05,16896,116,10.7
27535,2,False,False,2018-04-05,2018-04-05,16896,127,8.9
27536,2,False,False,2018-04-05,2018-04-05,16896,125,12.9
27537,5,False,False,2018-04-05,2018-04-05,3956,26,13.1
27538,1,False,False,2018-04-05,2018-04-05,3957,20,16.9
27539,3,False,False,2018-04-05,2018-04-05,16897,114,7.9
27540,3,False,False,2018-04-05,2018-04-05,3958,22,6.9
27541,2,False,False,2018-04-05,2018-04-05,16894,128,19.9
27542,3,False,False,2018-04-05,2018-04-05,19404,146,6.9
27543,5,False,False,2018-04-05,2018-04-05,19404,146,6.9
27544,5,False,False,2018-04-05,2018-04-05,3959,24,19.9
27545,5,False,False,2018-04-05,2018-04-05,3960,27,11.4
27546,1,False,False,2018-04-05,2018-04-05,1376,13,12.9
27547,5,False,False,2018-04-05,2018-04-05,1376,13,12.9
27548,3,False,False,2018-04-05,2018-04-05,1377,15,3.3
27549,4,False,False,2018-04-05,2018-04-05,1378,19,32.8
27550,3,False,False,2018-04-05,2018-04-05,24504,162,10.9
27551,2,False,False,2018-04-05,2018-04-05,14229,94,6.9
27552,3,False,False,2018-04-05,2018-04-05,14228,98,23.9
27553,2,False,False,2018-04-05,2018-04-05,14228,110,2.9
27554,1,False,False,2018-04-05,2018-04-05,14227,102,6.9
27555,3,False,False,2018-04-05,2018-04-05,14227,88,22.0
27556,5,False,False,2018-04-05,2018-04-05,19403,135,7.9
27557,4,False,False,2018-04-05,2018-04-05,19403,142,3.9
27558,1,False,False,2018-04-05,2018-04-05,14225,95,33.0
27559,3,False,False,2018-04-05,2018-04-05,14225,103,11.9
27560,3,False,False,2018-04-05,2018-04-05,11685,68,3.9
27561,2,False,False,2018-04-05,2018-04-05,11685,86,14.3
27562,4,False,False,2018-04-05,2018-04-05,11685,72,10.5
27563,4,False,False,2018-04-05,2018-04-05,14226,93,3.7
27564,1,False,False,2018-04-05,2018-04-05,11683,85,10.0
27565,4,False,False,2018-04-05,2018-04-05,11683,70,10.9
27566,5,False,False,2018-04-05,2018-04-05,16895,121,5.4
27567,3,False,False,2018-04-05,2018-04-05,16895,117,4.4
27568,5,False,False,2018-04-05,2018-04-05,16895,131,39.9
27569,3,False,False,2018-04-05,2018-04-05,9024,60,25.9
27570,2,False,False,2018-04-05,2018-04-05,9023,56,1.9
27571,5,False,False,2018-04-05,2018-04-05,9023,56,1.9
27572,5,False,False,2018-04-05,2018-04-05,9022,59,127.9
27573,5,False,False,2018-04-05,2018-04-05,9021,64,9.0
27574,4,False,False,2018-04-05,2018-04-05,9021,64,9.0
27575,5,False,False,2018-04-05,2018-04-05,9020,59,127.9
27576,2,False,False,2018-04-05,2018-04-05,19405,149,5.9
27577,4,False,False,2018-04-05,2018-04-05,19405,134,39.9
27578,1,False,False,2018-04-05,2018-04-05,6524,50,47.6
27579,1,False,False,2018-04-05,2018-04-05,6524,49,2.8
27580,2,False,False,2018-04-05,2018-04-05,6524,49,2.8
27581,1,False,False,2018-04-05,2018-04-05,11684,81,2.9
27582,4,False,False,2018-04-05,2018-04-05,11684,85,10.0
27583,4,False,False,2018-04-05,2018-04-05,11684,86,14.3
27584,3,False,False,2018-04-05,2018-04-05,22036,150,11.9
27585,2,False,False,2018-04-05,2018-04-05,22036,150,11.9
27586,5,False,False,2018-04-05,2018-04-05,22036,150,11.9
27587,2,False,False,2018-04-05,2018-04-05,22037,150,11.9
27588,4,False,False,2018-04-05,2018-04-05,22037,150,11.9
27589,3,False,False,2018-04-05,2018-04-05,22037,150,11.9
27590,5,False,False,2018-04-05,2018-04-05,22038,150,11.9
27591,5,False,False,2018-04-05,2018-04-05,22038,150,11.9
27592,3,False,False,2018-04-05,2018-04-05,22038,150,11.9
27593,5,False,False,2018-04-06,2018-04-06,24507,155,56.1
27594,3,False,False,2018-04-06,2018-04-06,24507,162,10.9
27595,3,False,False,2018-04-06,2018-04-06,24508,162,10.9
27596,5,False,False,2018-04-06,2018-04-06,24506,158,0.9
27597,2,False,False,2018-04-06,2018-04-06,24506,164,17.9
27598,5,False,False,2018-04-06,2018-04-06,24506,165,2.2
27599,5,False,False,2018-04-06,2018-04-06,24505,159,228.9
27600,3,False,False,2018-04-06,2018-04-06,1379,5,4.4
27601,2,False,False,2018-04-06,2018-04-06,9025,60,25.9
27602,2,False,False,2018-04-06,2018-04-06,14234,107,17.1
27603,3,False,False,2018-04-06,2018-04-06,16899,126,10.9
27604,1,False,False,2018-04-06,2018-04-06,19408,138,5.0
27605,4,False,False,2018-04-06,2018-04-06,6525,52,4.3
27606,1,False,False,2018-04-06,2018-04-06,6526,51,12.9
27607,2,False,False,2018-04-06,2018-04-06,6527,47,3.5
27608,5,False,False,2018-04-06,2018-04-06,6527,30,29.9
27609,2,False,False,2018-04-06,2018-04-06,6528,30,29.9
27610,2,False,False,2018-04-06,2018-04-06,6528,38,59.9
27611,3,False,False,2018-04-06,2018-04-06,22039,150,11.9
27612,2,False,False,2018-04-06,2018-04-06,22040,150,11.9
27613,2,False,False,2018-04-06,2018-04-06,22040,150,11.9
27614,1,False,False,2018-04-06,2018-04-06,22041,150,11.9
27615,1,False,False,2018-04-06,2018-04-06,22042,150,11.9
27616,5,False,False,2018-04-06,2018-04-06,22042,150,11.9
27617,2,False,False,2018-04-06,2018-04-06,19407,137,29.7
27618,5,False,False,2018-04-06,2018-04-06,3964,21,56.0
27619,3,False,False,2018-04-06,2018-04-06,16898,123,12.2
27620,5,False,False,2018-04-06,2018-04-06,16898,118,15.3
27621,1,False,False,2018-04-06,2018-04-06,11687,74,6.9
27622,1,False,False,2018-04-06,2018-04-06,11688,81,2.9
27623,4,False,False,2018-04-06,2018-04-06,14230,95,33.0
27624,1,False,False,2018-04-06,2018-04-06,14230,101,3.4
27625,5,False,False,2018-04-06,2018-04-06,14230,88,22.0
27626,5,False,False,2018-04-06,2018-04-06,14231,102,6.9
27627,1,False,False,2018-04-06,2018-04-06,14231,104,44.9
27628,5,False,False,2018-04-06,2018-04-06,14232,89,12.4
27629,2,False,False,2018-04-06,2018-04-06,14232,105,5.9
27630,1,False,False,2018-04-06,2018-04-06,14232,100,6.4
27631,4,False,False,2018-04-06,2018-04-06,14233,93,3.7
27632,3,False,False,2018-04-06,2018-04-06,14233,108,476.9
27633,4,False,False,2018-04-06,2018-04-06,3962,22,6.9
27634,2,False,False,2018-04-06,2018-04-06,3961,26,13.1
27635,4,False,False,2018-04-06,2018-04-06,3961,20,16.9
27636,2,False,False,2018-04-06,2018-04-06,3963,26,13.1
27637,3,False,False,2018-04-06,2018-04-06,3963,21,56.0
27638,1,False,False,2018-04-06,2018-04-06,19406,149,5.9
27639,2,False,False,2018-04-06,2018-04-06,19406,134,39.9
27640,1,False,False,2018-04-06,2018-04-06,11686,69,15.8
27641,4,False,False,2018-04-06,2018-04-06,11686,78,23.8
27642,5,False,False,2018-04-07,2018-04-07,6530,32,9.9
27643,2,False,False,2018-04-07,2018-04-07,24511,156,119.9
27644,1,False,False,2018-04-07,2018-04-07,24511,153,4.9
27645,2,False,False,2018-04-07,2018-04-07,24510,153,4.9
27646,4,False,False,2018-04-07,2018-04-07,24509,156,119.9
27647,1,False,False,2018-04-07,2018-04-07,24509,164,17.9
27648,5,False,False,2018-04-07,2018-04-07,24509,151,2.0
27649,1,False,False,2018-04-07,2018-04-07,16901,123,12.2
27650,1,False,False,2018-04-07,2018-04-07,16901,128,19.9
27651,4,False,False,2018-04-07,2018-04-07,16901,124,69.9
27652,2,False,False,2018-04-07,2018-04-07,11689,78,23.8
27653,5,False,False,2018-04-07,2018-04-07,11689,70,10.9
27654,5,False,False,2018-04-07,2018-04-07,11690,74,6.9
27655,4,False,False,2018-04-07,2018-04-07,11690,72,10.5
27656,3,False,False,2018-04-07,2018-04-07,11691,78,23.8
27657,4,False,False,2018-04-07,2018-04-07,6529,29,19.0
27658,1,False,False,2018-04-07,2018-04-07,6529,43,3.8
27659,1,False,False,2018-04-07,2018-04-07,6529,36,16.7
27660,5,False,False,2018-04-07,2018-04-07,11692,74,6.9
27661,3,False,False,2018-04-07,2018-04-07,6531,46,30.0
27662,5,False,False,2018-04-07,2018-04-07,6531,34,4.1
27663,2,False,False,2018-04-07,2018-04-07,22045,150,11.9
27664,2,False,False,2018-04-07,2018-04-07,22045,150,11.9
27665,1,False,False,2018-04-07,2018-04-07,22044,150,11.9
27666,2,False,False,2018-04-07,2018-04-07,22044,150,11.9
27667,5,False,False,2018-04-07,2018-04-07,22043,150,11.9
27668,4,False,False,2018-04-07,2018-04-07,22043,150,11.9
27669,2,False,False,2018-04-07,2018-04-07,22047,150,11.9
27670,4,False,False,2018-04-07,2018-04-07,22046,150,11.9
27671,2,False,False,2018-04-07,2018-04-07,9026,63,15.9
27672,4,False,False,2018-04-07,2018-04-07,9026,64,9.0
27673,5,False,False,2018-04-07,2018-04-07,11693,81,2.9
27674,3,False,False,2018-04-07,2018-04-07,9027,62,10.9
27675,3,False,False,2018-04-07,2018-04-07,9027,61,14.9
27676,4,False,False,2018-04-07,2018-04-07,19411,141,49.8
27677,4,False,False,2018-04-07,2018-04-07,19411,135,7.9
27678,2,False,False,2018-04-07,2018-04-07,16900,114,7.9
27679,1,False,False,2018-04-07,2018-04-07,16900,118,15.3
27680,3,False,False,2018-04-07,2018-04-07,3967,26,13.1
27681,1,False,False,2018-04-07,2018-04-07,3967,26,13.1
27682,4,False,False,2018-04-07,2018-04-07,3967,23,31.9
27683,5,False,False,2018-04-07,2018-04-07,3966,26,13.1
27684,2,False,False,2018-04-07,2018-04-07,3965,27,11.4
27685,2,False,False,2018-04-07,2018-04-07,3965,26,13.1
27686,4,False,False,2018-04-07,2018-04-07,9030,55,24.8
27687,2,False,False,2018-04-07,2018-04-07,9030,56,1.9
27688,3,False,False,2018-04-07,2018-04-07,9030,53,9.9
27689,3,False,False,2018-04-07,2018-04-07,24512,164,17.9
27690,2,False,False,2018-04-07,2018-04-07,9028,63,15.9
27691,3,False,False,2018-04-07,2018-04-07,9028,58,6.6
27692,2,False,False,2018-04-07,2018-04-07,9029,62,10.9
27693,1,False,False,2018-04-07,2018-04-07,9029,58,6.6
27694,1,False,False,2018-04-07,2018-04-07,9029,56,1.9
27695,5,False,False,2018-04-07,2018-04-07,1380,10,6.3
27696,1,False,False,2018-04-07,2018-04-07,1380,11,19.9
27697,2,False,False,2018-04-07,2018-04-07,1380,6,15.5
27698,2,False,False,2018-04-07,2018-04-07,1381,4,15.2
27699,1,False,False,2018-04-07,2018-04-07,1381,8,14.9
27700,5,False,False,2018-04-07,2018-04-07,1382,6,15.5
27701,2,False,False,2018-04-07,2018-04-07,1382,19,32.8
27702,1,False,False,2018-04-07,2018-04-07,1383,10,6.3
27703,1,False,False,2018-04-07,2018-04-07,1383,18,42.9
27704,3,False,False,2018-04-07,2018-04-07,1383,17,17.7
27705,5,False,False,2018-04-07,2018-04-07,19409,137,29.7
27706,5,False,False,2018-04-07,2018-04-07,19409,134,39.9
27707,2,False,False,2018-04-07,2018-04-07,19410,146,6.9
27708,2,False,False,2018-04-07,2018-04-07,19410,134,39.9
27709,5,False,False,2018-04-07,2018-04-07,14235,96,25.9
27710,5,False,False,2018-04-08,2018-04-08,16905,122,27.4
27711,1,False,False,2018-04-08,2018-04-08,16905,114,7.9
27712,2,False,False,2018-04-08,2018-04-08,16905,127,8.9
27713,2,False,False,2018-04-08,2018-04-08,16906,131,39.9
27714,3,False,False,2018-04-08,2018-04-08,11694,82,24.9
27715,3,False,False,2018-04-08,2018-04-08,11694,82,24.9
27716,1,False,False,2018-04-08,2018-04-08,11698,86,14.3
27717,2,False,False,2018-04-08,2018-04-08,11698,69,15.8
27718,2,False,False,2018-04-08,2018-04-08,11696,67,7.8
27719,5,False,False,2018-04-08,2018-04-08,11696,79,1.8
27720,2,False,False,2018-04-08,2018-04-08,11696,83,6.1
27721,4,False,False,2018-04-08,2018-04-08,24517,153,4.9
27722,3,False,False,2018-04-08,2018-04-08,24516,153,4.9
27723,5,False,False,2018-04-08,2018-04-08,24515,165,2.2
27724,1,False,False,2018-04-08,2018-04-08,24515,151,2.0
27725,5,False,False,2018-04-08,2018-04-08,24514,151,2.0
27726,1,False,False,2018-04-08,2018-04-08,24514,152,2.9
27727,4,False,False,2018-04-08,2018-04-08,24513,164,17.9
27728,4,False,False,2018-04-08,2018-04-08,24513,156,119.9
27729,2,False,False,2018-04-08,2018-04-08,24513,165,2.2
27730,4,False,False,2018-04-08,2018-04-08,14236,94,6.9
27731,1,False,False,2018-04-08,2018-04-08,14236,98,23.9
27732,5,False,False,2018-04-08,2018-04-08,1384,19,32.8
27733,3,False,False,2018-04-08,2018-04-08,1385,13,12.9
27734,5,False,False,2018-04-08,2018-04-08,1385,3,11.1
27735,2,False,False,2018-04-08,2018-04-08,11695,81,2.9
27736,2,False,False,2018-04-08,2018-04-08,1386,6,15.5
27737,5,False,False,2018-04-08,2018-04-08,1386,17,17.7
27738,2,False,False,2018-04-08,2018-04-08,16903,127,8.9
27739,2,False,False,2018-04-08,2018-04-08,16903,127,8.9
27740,4,False,False,2018-04-08,2018-04-08,16903,124,69.9
27741,2,False,False,2018-04-08,2018-04-08,22052,150,11.9
27742,1,False,False,2018-04-08,2018-04-08,22052,150,11.9
27743,3,False,False,2018-04-08,2018-04-08,22051,150,11.9
27744,3,False,False,2018-04-08,2018-04-08,3968,27,11.4
27745,1,False,False,2018-04-08,2018-04-08,22050,150,11.9
27746,2,False,False,2018-04-08,2018-04-08,22050,150,11.9
27747,2,False,False,2018-04-08,2018-04-08,22049,150,11.9
27748,5,False,False,2018-04-08,2018-04-08,22049,150,11.9
27749,5,False,False,2018-04-08,2018-04-08,22048,150,11.9
27750,4,False,False,2018-04-08,2018-04-08,11697,82,24.9
27751,1,False,False,2018-04-08,2018-04-08,16902,122,27.4
27752,4,False,False,2018-04-08,2018-04-08,16902,126,10.9
27753,4,False,False,2018-04-08,2018-04-08,3969,26,13.1
27754,1,False,False,2018-04-08,2018-04-08,3969,27,11.4
27755,4,False,False,2018-04-08,2018-04-08,16904,124,69.9
27756,4,False,False,2018-04-08,2018-04-08,16904,116,10.7
27757,4,False,False,2018-04-08,2018-04-08,9032,57,2.9
27758,1,False,False,2018-04-08,2018-04-08,9032,56,1.9
27759,5,False,False,2018-04-08,2018-04-08,9034,62,10.9
27760,5,False,False,2018-04-08,2018-04-08,9034,56,1.9
27761,1,False,False,2018-04-08,2018-04-08,6532,42,23.9
27762,4,False,False,2018-04-08,2018-04-08,6532,35,10.9
27763,1,False,False,2018-04-08,2018-04-08,6532,37,19.9
27764,3,False,False,2018-04-08,2018-04-08,6533,33,139.9
27765,5,False,False,2018-04-08,2018-04-08,19415,139,22.5
27766,1,False,False,2018-04-08,2018-04-08,19415,136,1.5
27767,4,False,False,2018-04-08,2018-04-08,19415,136,1.5
27768,1,False,False,2018-04-08,2018-04-08,19414,136,1.5
27769,2,False,False,2018-04-08,2018-04-08,19414,140,10.9
27770,3,False,False,2018-04-08,2018-04-08,19414,136,1.5
27771,2,False,False,2018-04-08,2018-04-08,19413,143,5.0
27772,5,False,False,2018-04-08,2018-04-08,19413,134,39.9
27773,1,False,False,2018-04-08,2018-04-08,19412,138,5.0
27774,3,False,False,2018-04-08,2018-04-08,9033,64,9.0
27775,3,False,False,2018-04-08,2018-04-08,9031,59,127.9
27776,5,False,False,2018-04-09,2018-04-09,16908,120,3.4
27777,4,False,False,2018-04-09,2018-04-09,22053,150,11.9
27778,2,False,False,2018-04-09,2018-04-09,22053,150,11.9
27779,2,False,False,2018-04-09,2018-04-09,16910,121,5.4
27780,1,False,False,2018-04-09,2018-04-09,16910,124,69.9
27781,1,False,False,2018-04-09,2018-04-09,16910,127,8.9
27782,1,False,False,2018-04-09,2018-04-09,19419,136,1.5
27783,4,False,False,2018-04-09,2018-04-09,19419,134,39.9
27784,5,False,False,2018-04-09,2018-04-09,16907,128,19.9
27785,5,False,False,2018-04-09,2018-04-09,11699,85,10.0
27786,4,False,False,2018-04-09,2018-04-09,11699,72,10.5
27787,3,False,False,2018-04-09,2018-04-09,19418,141,49.8
27788,4,False,False,2018-04-09,2018-04-09,19418,138,5.0
27789,3,False,False,2018-04-09,2018-04-09,19418,135,7.9
27790,1,False,False,2018-04-09,2018-04-09,6534,48,47.4
27791,2,False,False,2018-04-09,2018-04-09,6534,32,9.9
27792,1,False,False,2018-04-09,2018-04-09,6534,32,9.9
27793,2,False,False,2018-04-09,2018-04-09,24519,159,228.9
27794,4,False,False,2018-04-09,2018-04-09,24519,157,2.2
27795,5,False,False,2018-04-09,2018-04-09,24518,164,17.9
27796,4,False,False,2018-04-09,2018-04-09,24518,155,56.1
27797,3,False,False,2018-04-09,2018-04-09,24518,156,119.9
27798,5,False,False,2018-04-09,2018-04-09,24520,151,2.0
27799,1,False,False,2018-04-09,2018-04-09,1390,19,32.8
27800,1,False,False,2018-04-09,2018-04-09,1390,14,43.3
27801,1,False,False,2018-04-09,2018-04-09,22054,150,11.9
27802,2,False,False,2018-04-09,2018-04-09,9035,53,9.9
27803,5,False,False,2018-04-09,2018-04-09,9035,61,14.9
27804,2,False,False,2018-04-09,2018-04-09,1389,16,28.0
27805,4,False,False,2018-04-09,2018-04-09,1389,18,42.9
27806,5,False,False,2018-04-09,2018-04-09,1389,11,19.9
27807,4,False,False,2018-04-09,2018-04-09,1388,18,42.9
27808,5,False,False,2018-04-09,2018-04-09,1388,16,28.0
27809,4,False,False,2018-04-09,2018-04-09,1388,19,32.8
27810,4,False,False,2018-04-09,2018-04-09,1387,4,15.2
27811,1,False,False,2018-04-09,2018-04-09,19417,148,4.0
27812,5,False,False,2018-04-09,2018-04-09,19417,139,22.5
27813,4,False,False,2018-04-09,2018-04-09,19417,141,49.8
27814,2,False,False,2018-04-09,2018-04-09,19416,140,10.9
27815,2,False,False,2018-04-09,2018-04-09,19416,138,5.0
27816,5,False,False,2018-04-09,2018-04-09,14237,97,1.9
27817,5,False,False,2018-04-09,2018-04-09,14238,90,9.8
27818,3,False,False,2018-04-09,2018-04-09,14239,106,1.4
27819,1,False,False,2018-04-09,2018-04-09,16909,113,4.6
27820,2,False,False,2018-04-09,2018-04-09,16909,124,69.9
27821,4,False,False,2018-04-09,2018-04-09,16909,116,10.7
27822,3,False,False,2018-04-09,2018-04-09,3972,20,16.9
27823,5,False,False,2018-04-09,2018-04-09,3972,28,24.9
27824,2,False,False,2018-04-09,2018-04-09,3971,22,6.9
27825,1,False,False,2018-04-09,2018-04-09,3971,26,13.1
27826,3,False,False,2018-04-09,2018-04-09,3970,20,16.9
27827,1,False,False,2018-04-09,2018-04-09,3970,21,56.0
27828,1,False,False,2018-04-09,2018-04-09,9036,53,9.9
27829,4,False,False,2018-04-09,2018-04-09,9036,58,6.6
27830,2,False,False,2018-04-09,2018-04-09,9036,64,9.0
27831,1,False,False,2018-04-10,2018-04-10,19420,145,2.5
27832,2,False,False,2018-04-10,2018-04-10,19420,146,6.9
27833,4,False,False,2018-04-10,2018-04-10,11703,84,45.0
27834,5,False,False,2018-04-10,2018-04-10,9037,55,24.8
27835,3,False,False,2018-04-10,2018-04-10,11704,83,6.1
27836,5,False,False,2018-04-10,2018-04-10,11704,72,10.5
27837,2,False,False,2018-04-10,2018-04-10,11704,68,3.9
27838,2,False,False,2018-04-10,2018-04-10,14243,105,5.9
27839,1,False,False,2018-04-10,2018-04-10,22056,150,11.9
27840,2,False,False,2018-04-10,2018-04-10,22056,150,11.9
27841,3,False,False,2018-04-10,2018-04-10,22055,150,11.9
27842,4,False,False,2018-04-10,2018-04-10,22055,150,11.9
27843,5,False,False,2018-04-10,2018-04-10,14242,101,3.4
27844,5,False,False,2018-04-10,2018-04-10,14242,107,17.1
27845,5,False,False,2018-04-10,2018-04-10,14241,104,44.9
27846,1,False,False,2018-04-10,2018-04-10,14241,103,11.9
27847,2,False,False,2018-04-10,2018-04-10,14240,90,9.8
27848,3,False,False,2018-04-10,2018-04-10,14240,108,476.9
27849,5,False,False,2018-04-10,2018-04-10,11702,73,6.0
27850,2,False,False,2018-04-10,2018-04-10,11702,69,15.8
27851,2,False,False,2018-04-10,2018-04-10,9038,55,24.8
27852,3,False,False,2018-04-10,2018-04-10,9038,59,127.9
27853,2,False,False,2018-04-10,2018-04-10,9038,55,24.8
27854,4,False,False,2018-04-10,2018-04-10,11701,73,6.0
27855,4,False,False,2018-04-10,2018-04-10,11701,73,6.0
27856,3,False,False,2018-04-10,2018-04-10,6536,37,19.9
27857,2,False,False,2018-04-10,2018-04-10,6536,37,19.9
27858,2,False,False,2018-04-10,2018-04-10,6536,48,47.4
27859,3,False,False,2018-04-10,2018-04-10,9039,61,14.9
27860,2,False,False,2018-04-10,2018-04-10,9039,62,10.9
27861,4,False,False,2018-04-10,2018-04-10,9039,56,1.9
27862,2,False,False,2018-04-10,2018-04-10,9040,60,25.9
27863,4,False,False,2018-04-10,2018-04-10,9041,53,9.9
27864,1,False,False,2018-04-10,2018-04-10,9041,59,127.9
27865,3,False,False,2018-04-10,2018-04-10,9041,60,25.9
27866,3,False,False,2018-04-10,2018-04-10,3975,22,6.9
27867,1,False,False,2018-04-10,2018-04-10,3975,24,19.9
27868,1,False,False,2018-04-10,2018-04-10,3975,24,19.9
27869,4,False,False,2018-04-10,2018-04-10,3974,28,24.9
27870,1,False,False,2018-04-10,2018-04-10,3974,26,13.1
27871,2,False,False,2018-04-10,2018-04-10,3973,23,31.9
27872,4,False,False,2018-04-10,2018-04-10,3973,27,11.4
27873,3,False,False,2018-04-10,2018-04-10,3973,27,11.4
27874,3,False,False,2018-04-10,2018-04-10,6535,40,4.5
27875,3,False,False,2018-04-10,2018-04-10,24524,154,4.9
27876,5,False,False,2018-04-10,2018-04-10,24524,157,2.2
27877,5,False,False,2018-04-10,2018-04-10,24523,160,3.9
27878,1,False,False,2018-04-10,2018-04-10,24522,152,2.9
27879,1,False,False,2018-04-10,2018-04-10,24522,156,119.9
27880,1,False,False,2018-04-10,2018-04-10,1391,11,19.9
27881,3,False,False,2018-04-10,2018-04-10,24521,164,17.9
27882,5,False,False,2018-04-10,2018-04-10,16911,129,14.9
27883,2,False,False,2018-04-10,2018-04-10,16911,119,23.9
27884,2,False,False,2018-04-10,2018-04-10,16912,126,10.9
27885,2,False,False,2018-04-10,2018-04-10,16912,131,39.9
27886,5,False,False,2018-04-10,2018-04-10,11700,65,29.9
27887,3,False,False,2018-04-10,2018-04-10,6537,42,23.9
27888,1,False,False,2018-04-10,2018-04-10,6537,48,47.4
27889,2,False,False,2018-04-10,2018-04-10,6537,29,19.0
27890,3,False,False,2018-04-10,2018-04-10,16913,118,15.3
27891,2,False,False,2018-04-10,2018-04-10,16913,128,19.9
27892,5,False,False,2018-04-10,2018-04-10,16913,118,15.3
27893,1,False,False,2018-04-11,2018-04-11,14247,93,3.7
27894,1,False,False,2018-04-11,2018-04-11,14247,110,2.9
27895,5,False,False,2018-04-11,2018-04-11,14246,99,11.4
27896,4,False,False,2018-04-11,2018-04-11,14245,91,5.8
27897,1,False,False,2018-04-11,2018-04-11,24528,151,2.0
27898,5,False,False,2018-04-11,2018-04-11,24527,152,2.9
27899,4,False,False,2018-04-11,2018-04-11,24526,160,3.9
27900,2,False,False,2018-04-11,2018-04-11,24526,155,56.1
27901,1,False,False,2018-04-11,2018-04-11,24526,153,4.9
27902,3,False,False,2018-04-11,2018-04-11,19421,149,5.9
27903,5,False,False,2018-04-11,2018-04-11,19421,133,12.9
27904,4,False,False,2018-04-11,2018-04-11,19422,144,24.9
27905,3,False,False,2018-04-11,2018-04-11,19422,143,5.0
27906,2,False,False,2018-04-11,2018-04-11,19423,139,22.5
27907,3,False,False,2018-04-11,2018-04-11,19423,140,10.9
27908,5,False,False,2018-04-11,2018-04-11,19423,133,12.9
27909,5,False,False,2018-04-11,2018-04-11,14244,92,14.9
27910,4,False,False,2018-04-11,2018-04-11,14244,91,5.8
27911,4,False,False,2018-04-11,2018-04-11,24525,158,0.9
27912,4,False,False,2018-04-11,2018-04-11,16916,122,27.4
27913,4,False,False,2018-04-11,2018-04-11,16916,126,10.9
27914,3,False,False,2018-04-11,2018-04-11,1393,0,5.9
27915,5,False,False,2018-04-11,2018-04-11,1393,14,43.3
27916,5,False,False,2018-04-11,2018-04-11,1393,18,42.9
27917,1,False,False,2018-04-11,2018-04-11,9042,55,24.8
27918,5,False,False,2018-04-11,2018-04-11,9042,64,9.0
27919,2,False,False,2018-04-11,2018-04-11,9042,53,9.9
27920,4,False,False,2018-04-11,2018-04-11,3976,27,11.4
27921,1,False,False,2018-04-11,2018-04-11,3976,25,20.9
27922,2,False,False,2018-04-11,2018-04-11,3976,20,16.9
27923,4,False,False,2018-04-11,2018-04-11,6539,38,59.9
27924,1,False,False,2018-04-11,2018-04-11,6539,49,2.8
27925,5,False,False,2018-04-11,2018-04-11,6538,29,19.0
27926,4,False,False,2018-04-11,2018-04-11,16914,113,4.6
27927,3,False,False,2018-04-11,2018-04-11,16914,128,19.9
27928,3,False,False,2018-04-11,2018-04-11,16915,120,3.4
27929,5,False,False,2018-04-11,2018-04-11,16915,117,4.4
27930,2,False,False,2018-04-11,2018-04-11,1392,18,42.9
27931,4,False,False,2018-04-11,2018-04-11,11705,70,10.9
27932,1,False,False,2018-04-11,2018-04-11,11706,66,1.5
27933,3,False,False,2018-04-11,2018-04-11,11706,80,24.9
27934,1,False,False,2018-04-11,2018-04-11,11707,76,9.9
27935,3,False,False,2018-04-11,2018-04-11,11707,82,24.9
27936,2,False,False,2018-04-11,2018-04-11,11708,76,9.9
27937,2,False,False,2018-04-11,2018-04-11,11708,75,7.3
27938,2,False,False,2018-04-11,2018-04-11,11709,73,6.0
27939,4,False,False,2018-04-11,2018-04-11,11709,81,2.9
27940,4,False,False,2018-04-11,2018-04-11,11709,72,10.5
27941,2,False,False,2018-04-11,2018-04-11,22057,150,11.9
27942,2,False,False,2018-04-11,2018-04-11,16917,130,23.8
27943,1,False,False,2018-04-11,2018-04-11,16917,131,39.9
27944,4,False,False,2018-04-12,2018-04-12,1397,9,10.9
27945,3,False,False,2018-04-12,2018-04-12,1397,14,43.3
